,rpm,Q_pcm,soc,outdoor_temp,e_price,load,u_pcm_charge,u_pcm_discharge,e,EER
181,0.0,5.0,-20.74074074074078,21.2375,0.07569,1.7285530012174155,1.0,0.0,-0.8056804752684577,-2.145457230599328
182,2121.776997713053,-5.0,-21.111111111111153,21.5625,0.07514,0.5912449567993608,0.0,1.0,0.06916800799330752,8.547954089650347
183,0.024280228912339136,0.0,-21.481481481481527,21.6875,0.07606,1.0943247640968679,0.0,0.0,-0.4861506441150578,-2.2509993092549987
184,870.1571960303213,0.0,-21.666666666666714,21.6999999999999,0.07933,1.3039573235160173,0.0,0.0,0.30872562450068985,4.223677012962375
185,0.0,0.0,-21.8518518518519,21.4375,0.08379,1.0522393922569342,1.0,1.0,-0.47989743022305165,-2.1926339379810047
186,0.0,0.0,-22.037037037037088,20.9624999999999,0.08652,0.28788669858445465,0.0,0.0,-0.13839758607968838,-2.080142484701225
187,1200.0,0.0,-22.037037037037088,20.375,0.08732,0.94893048208237,0.0,0.0,0.1519404118177617,6.245412071283072
188,1986.0484240054611,-5.0,-22.40740740740746,19.6875,0.08724,0.4176243545119479,0.0,1.0,0.0473467979511508,8.820540619089474
189,0.0,0.0,-22.59259259259265,19.1625,0.08395999999999999,0.0,0.0,0.0,-0.0,-1.6398530621163796
190,257.8581856210149,0.0,-22.59259259259265,18.5749999999999,0.07765999999999999,0.0,0.0,0.0,0.0,0.7270323413941857
191,304.79671476186036,0.0,-22.777777777777835,18.0625,0.06933,0.0,0.0,0.0,0.0,1.235249606213433
192,323.00165985061454,0.0,-22.777777777777835,17.4749999999999,0.06604,0.0,0.0,0.0,0.0,1.532047940711823
193,0.0,0.0,-22.777777777777835,17.3125,0.06459000000000001,0.0,1.0,1.0,-0.0,-1.1642379798297848
194,0.0,0.0,-22.777777777777835,17.2124999999999,0.064,0.0,1.0,1.0,-0.0,-1.1378621030970753
