,rpm,u_hp,Q_pcm,soc,outdoor_temp,e_price,load,u_pcm,e,EER
835,2652.5907297622953,0.0,-1.25,0.4967352313730139,23.175,0.07832,0.0,1.0,0.0,8.208822233015164
836,2397.2680805948576,1.0,-0.0,0.9351061978828787,23.125,0.08299,0.0,0.0,0.0,8.338743015729747
837,1382.1621201417797,0.0,-0.0,0.6347142968016637,23.05,0.08299,0.0,0.0,0.0,6.387220481041287
838,1753.4068763186242,1.0,-0.0,0.5902333189199824,22.9499999999999,0.08299,0.0,0.0,0.0,7.581855700770125
839,2170.5002295400745,1.0,-1.25,0.7008632027907787,22.85,0.08299,0.0,1.0,0.0,8.299095377920851
840,2556.825263286367,1.0,-1.25,0.1756839497402629,22.75,0.08644,0.0,1.0,0.0,8.377802890997643
841,1536.6245299082036,0.0,-1.25,0.42667672633867104,22.625,0.08644,0.0,1.0,0.0,7.034181548627474
842,1496.6978804488103,1.0,-1.25,0.55447731636946,22.475,0.08644,0.0,1.0,0.0,6.934528535117414
843,2132.1992333721273,1.0,-1.25,0.1453743702951552,22.3249999999999,0.08644,0.0,1.0,0.0,8.382104723578419
844,1754.1792187801975,1.0,-0.0,0.3767763282963775,22.175,0.08793000000000001,0.0,0.0,0.0,7.760066102614147
845,2424.735938420639,0.0,-1.25,0.45410435936242755,22.0125,0.08793000000000001,0.0,1.0,0.0,8.59086232380972
846,2370.607329415905,1.0,-1.25,0.41871375068626837,21.8374999999999,0.08793000000000001,0.35823108957045213,1.0,0.0415073651058266,8.63054276408804
847,2429.333303727107,1.0,-1.25,0.24015638701003972,21.6625,0.08793000000000001,0.5844255733995006,1.0,0.06739388258767408,8.671789648551698
848,2634.194335626903,0.0,-0.0,0.416700087695958,21.4874999999999,0.08677,0.5797974908060917,0.0,0.0673227434024386,8.612208319263026
849,2862.4824144248737,1.0,-1.25,0.757010969731314,21.3499999999999,0.08677,0.0,1.0,0.0,8.345365827292728
850,1437.2270288125678,0.0,-0.0,0.9542926954937619,21.25,0.08677,0.0,0.0,0.0,7.008617636411267
851,2013.0469203076084,0.0,-0.0,0.9047011269855078,21.1499999999999,0.08677,0.0,0.0,0.0,8.507497369169517
852,2744.1258243325165,1.0,0.0,0.6184711929904179,21.05,0.085,0.0,0.0,0.0,8.596155889947434
853,1878.6275964002657,1.0,0.0,0.6155679124625988,20.9499999999999,0.085,0.0,0.0,0.0,8.322976530898892
854,2121.6461193400355,0.0,0.0,0.3502741321004804,20.85,0.085,0.0,0.0,0.0,8.716521948013169
855,2297.4731890508137,0.0,0.0,0.47503328825462343,20.75,0.085,0.0,0.0,0.0,8.86856844589952
856,2178.3451014507555,1.0,0.0,0.9607461393145159,20.65,0.07798000000000001,0.0,0.0,0.0,8.818589611694147
857,2627.913253354189,0.0,1.25,0.14873966756943002,20.55,0.07798000000000001,0.0,1.0,0.0,8.840837319892898
858,1793.3984055462236,0.0,1.25,0.44774200419404053,20.4499999999999,0.07798000000000001,0.0,1.0,0.0,8.260514560107325
859,1518.9851077009835,1.0,0.0,0.48407978532591744,20.35,0.07798000000000001,0.0,0.0,0.0,7.510117734970874
860,1415.202497139769,0.0,0.0,0.7956840802231782,20.25,0.08,0.0,0.0,0.0,7.167178005371537
861,2274.7449625096615,0.0,1.25,0.5550043078179147,20.1499999999999,0.08,0.0,1.0,0.0,9.003768371132953
862,1319.5536941534197,1.0,1.25,0.9960935751140042,20.05,0.08,0.0,1.0,0.0,6.841425773267873
863,1795.5057883028217,1.0,0.0,0.11390103013488662,19.9499999999999,0.08,0.0,0.0,0.0,8.387192962119059
864,1769.3672629486578,0.0,1.25,0.2378727113941287,19.85,0.0727,0.0,1.0,0.0,8.350468634475204
865,1807.306541016563,0.0,0.0,0.27648547298516,19.7749999999999,0.0727,0.0,0.0,0.0,8.457064357091296
866,1279.2937998526795,1.0,0.0,0.7480801971911264,19.725,0.0727,0.0,0.0,0.0,6.75330241760955
867,2570.5705743012413,1.0,1.25,0.7098293200921326,19.675,0.0727,0.0,1.0,0.0,9.097364552919723
868,1468.8464479348636,0.0,1.25,0.2895091333840333,19.625,0.06833,0.0,1.0,0.0,7.515501138539438
869,2147.3564573416843,0.0,1.25,0.1495685215347291,19.55,0.06833,0.0,1.0,0.0,9.0593197164795
870,2404.4705867475714,1.0,1.25,0.2866510439316725,19.4499999999999,0.06833,0.0,1.0,0.0,9.206904005791518
871,2654.0062616843024,0.0,1.25,0.8030212585084985,19.35,0.06833,0.0,1.0,0.0,9.111693078335907
872,2505.043028493489,1.0,1.25,0.3546824598479653,19.25,0.06772,0.0,1.0,0.0,9.236735583224176
873,1374.0195513583922,1.0,1.25,0.030925514704680745,19.1875,0.06772,0.0,1.0,0.0,7.272544817495127
874,1425.8086636690487,1.0,1.25,0.2373325133538735,19.1625,0.06772,0.0,1.0,0.0,7.4752367209312816
875,1933.2659947457223,1.0,1.25,0.2910483732844197,19.1374999999999,0.06772,0.0,1.0,0.0,8.869144648106865
876,2026.8795766226858,0.0,1.25,0.7223850682291869,19.1125,0.06831000000000001,0.0,1.0,0.0,9.024925343062955
